INFO:root:Start: 3_preprocess_target_tweets.py 
DEBUG:root:Tweet 1324023377330397184 already processed
DEBUG:root:Processing tweet 105/1543
DEBUG:root:Processing tweet 106/1543
DEBUG:root:Processing tweet 107/1543
DEBUG:root:Processing tweet 108/1543
DEBUG:root:Processing tweet 109/1543
DEBUG:root:Processing tweet 110/1543
DEBUG:root:Processing tweet 111/1543
DEBUG:root:Processing tweet 112/1543
DEBUG:root:Processing tweet 113/1543
DEBUG:root:Processing tweet 114/1543
DEBUG:root:Processing tweet 115/1543
DEBUG:root:Processing tweet 116/1543
DEBUG:root:Processing tweet 117/1543
DEBUG:root:Processing tweet 118/1543
DEBUG:root:Processing tweet 119/1543
DEBUG:root:Processing tweet 120/1543
DEBUG:root:Processing tweet 121/1543
DEBUG:root:Processing tweet 122/1543
DEBUG:root:Processing tweet 123/1543
DEBUG:root:Processing tweet 124/1543
DEBUG:root:Processing tweet 125/1543
DEBUG:root:Processing tweet 126/1543
DEBUG:root:Processing tweet 127/1543
DEBUG:root:Processing tweet 128/1543
DEBUG:root:Processing tweet 129/1543
DEBUG:root:Processing tweet 130/1543
DEBUG:root:Processing tweet 131/1543
DEBUG:root:Processing tweet 132/1543
DEBUG:root:Processing tweet 133/1543
DEBUG:root:Processing tweet 134/1543
DEBUG:root:Processing tweet 135/1543
DEBUG:root:Processing tweet 136/1543
DEBUG:root:Tweet 1324004776099631112 already processed
DEBUG:root:Processing tweet 137/1543
DEBUG:root:Processing tweet 138/1543
DEBUG:root:Processing tweet 139/1543
DEBUG:root:Processing tweet 140/1543
DEBUG:root:Processing tweet 141/1543
DEBUG:root:Processing tweet 142/1543
DEBUG:root:Processing tweet 143/1543
DEBUG:root:Processing tweet 144/1543
DEBUG:root:Processing tweet 145/1543
DEBUG:root:Processing tweet 146/1543
DEBUG:root:Processing tweet 147/1543
DEBUG:root:Processing tweet 148/1543
DEBUG:root:Processing tweet 149/1543
DEBUG:root:Processing tweet 150/1543
DEBUG:root:Processing tweet 151/1543
DEBUG:root:Tweet 1323992213676765186 already processed
DEBUG:root:Processing tweet 152/1543
DEBUG:root:Processing tweet 153/1543
DEBUG:root:Processing tweet 154/1543
DEBUG:root:Processing tweet 155/1543
DEBUG:root:Processing tweet 156/1543
DEBUG:root:Processing tweet 157/1543
DEBUG:root:Processing tweet 158/1543
DEBUG:root:Processing tweet 159/1543
DEBUG:root:Processing tweet 160/1543
DEBUG:root:Processing tweet 161/1543
DEBUG:root:Processing tweet 162/1543
DEBUG:root:Processing tweet 163/1543
DEBUG:root:Processing tweet 164/1543
DEBUG:root:Processing tweet 165/1543
DEBUG:root:Processing tweet 166/1543
DEBUG:root:Processing tweet 167/1543
DEBUG:root:Processing tweet 168/1543
DEBUG:root:Processing tweet 169/1543
DEBUG:root:Processing tweet 170/1543
DEBUG:root:Processing tweet 171/1543
DEBUG:root:Processing tweet 172/1543
DEBUG:root:Processing tweet 173/1543
DEBUG:root:Processing tweet 174/1543
DEBUG:root:Processing tweet 175/1543
DEBUG:root:Processing tweet 176/1543
DEBUG:root:Processing tweet 177/1543
DEBUG:root:Tweet 1323973859700318209 already processed
DEBUG:root:Processing tweet 178/1543
DEBUG:root:Processing tweet 179/1543
DEBUG:root:Processing tweet 180/1543
DEBUG:root:Processing tweet 181/1543
DEBUG:root:Processing tweet 182/1543
DEBUG:root:Processing tweet 183/1543
DEBUG:root:Processing tweet 184/1543
DEBUG:root:Processing tweet 185/1543
DEBUG:root:Processing tweet 186/1543
DEBUG:root:Processing tweet 187/1543
DEBUG:root:Processing tweet 188/1543
DEBUG:root:Processing tweet 189/1543
DEBUG:root:Processing tweet 190/1543
DEBUG:root:Processing tweet 191/1543
DEBUG:root:Processing tweet 192/1543
DEBUG:root:Processing tweet 193/1543
DEBUG:root:Processing tweet 194/1543
DEBUG:root:Processing tweet 195/1543
DEBUG:root:Processing tweet 196/1543
DEBUG:root:Processing tweet 197/1543
DEBUG:root:Processing tweet 198/1543
DEBUG:root:Processing tweet 199/1543
DEBUG:root:Processing tweet 200/1543
DEBUG:root:Processing tweet 201/1543
DEBUG:root:Processing tweet 202/1543
DEBUG:root:Processing tweet 203/1543
DEBUG:root:Processing tweet 204/1543
DEBUG:root:Processing tweet 205/1543
DEBUG:root:Processing tweet 206/1543
DEBUG:root:Processing tweet 207/1543
DEBUG:root:Processing tweet 208/1543
DEBUG:root:Processing tweet 209/1543
DEBUG:root:Processing tweet 210/1543
DEBUG:root:Processing tweet 211/1543
DEBUG:root:Processing tweet 212/1543
DEBUG:root:Processing tweet 213/1543
DEBUG:root:Processing tweet 214/1543
DEBUG:root:Processing tweet 215/1543
DEBUG:root:Processing tweet 216/1543
DEBUG:root:Tweet 1323958728564088834 already processed
DEBUG:root:Processing tweet 217/1543
DEBUG:root:Processing tweet 218/1543
DEBUG:root:Processing tweet 219/1543
DEBUG:root:Processing tweet 220/1543
DEBUG:root:Processing tweet 221/1543
DEBUG:root:Processing tweet 222/1543
DEBUG:root:Processing tweet 223/1543
DEBUG:root:Processing tweet 224/1543
DEBUG:root:Processing tweet 225/1543
DEBUG:root:Processing tweet 226/1543
DEBUG:root:Processing tweet 227/1543
DEBUG:root:Processing tweet 228/1543
DEBUG:root:Processing tweet 229/1543
DEBUG:root:Processing tweet 230/1543
DEBUG:root:Processing tweet 231/1543
DEBUG:root:Processing tweet 232/1543
DEBUG:root:Processing tweet 233/1543
DEBUG:root:Processing tweet 234/1543
DEBUG:root:Processing tweet 235/1543
DEBUG:root:Processing tweet 236/1543
DEBUG:root:Processing tweet 237/1543
DEBUG:root:Processing tweet 238/1543
DEBUG:root:Processing tweet 239/1543
DEBUG:root:Processing tweet 240/1543
DEBUG:root:Processing tweet 241/1543
DEBUG:root:Processing tweet 242/1543
DEBUG:root:Processing tweet 243/1543
DEBUG:root:Processing tweet 244/1543
DEBUG:root:Processing tweet 245/1543
DEBUG:root:Processing tweet 246/1543
DEBUG:root:Processing tweet 247/1543
DEBUG:root:Processing tweet 248/1543
DEBUG:root:Processing tweet 249/1543
DEBUG:root:Processing tweet 250/1543
DEBUG:root:Processing tweet 251/1543
DEBUG:root:Processing tweet 252/1543
DEBUG:root:Processing tweet 253/1543
DEBUG:root:Processing tweet 254/1543
DEBUG:root:Processing tweet 255/1543
DEBUG:root:Processing tweet 256/1543
DEBUG:root:Processing tweet 257/1543
DEBUG:root:Processing tweet 258/1543
DEBUG:root:Processing tweet 259/1543
DEBUG:root:Processing tweet 260/1543
DEBUG:root:Processing tweet 261/1543
DEBUG:root:Processing tweet 262/1543
DEBUG:root:Processing tweet 263/1543
DEBUG:root:Processing tweet 264/1543
DEBUG:root:Processing tweet 265/1543
DEBUG:root:Processing tweet 266/1543
DEBUG:root:Processing tweet 267/1543
DEBUG:root:Processing tweet 268/1543
DEBUG:root:Processing tweet 269/1543
DEBUG:root:Processing tweet 270/1543
DEBUG:root:Processing tweet 271/1543
DEBUG:root:Processing tweet 272/1543
DEBUG:root:Processing tweet 273/1543
DEBUG:root:Processing tweet 274/1543
DEBUG:root:Processing tweet 275/1543
DEBUG:root:Processing tweet 276/1543
DEBUG:root:Processing tweet 277/1543
DEBUG:root:Processing tweet 278/1543
DEBUG:root:Processing tweet 279/1543
DEBUG:root:Processing tweet 280/1543
DEBUG:root:Processing tweet 281/1543
DEBUG:root:Processing tweet 282/1543
DEBUG:root:Processing tweet 283/1543
DEBUG:root:Processing tweet 284/1543
DEBUG:root:Processing tweet 285/1543
DEBUG:root:Processing tweet 286/1543
DEBUG:root:Processing tweet 287/1543
DEBUG:root:Processing tweet 288/1543
DEBUG:root:Processing tweet 289/1543
DEBUG:root:Processing tweet 290/1543
DEBUG:root:Processing tweet 291/1543
DEBUG:root:Processing tweet 292/1543
DEBUG:root:Processing tweet 293/1543
DEBUG:root:Processing tweet 294/1543
DEBUG:root:Tweet 1323858095601307648 already processed
DEBUG:root:Processing tweet 295/1543
DEBUG:root:Processing tweet 296/1543
DEBUG:root:Processing tweet 297/1543
DEBUG:root:Processing tweet 298/1543
DEBUG:root:Processing tweet 299/1543
DEBUG:root:Processing tweet 300/1543
DEBUG:root:Processing tweet 301/1543
DEBUG:root:Processing tweet 302/1543
DEBUG:root:Processing tweet 303/1543
DEBUG:root:Processing tweet 304/1543
DEBUG:root:Processing tweet 305/1543
DEBUG:root:Processing tweet 306/1543
DEBUG:root:Processing tweet 307/1543
DEBUG:root:Processing tweet 308/1543
DEBUG:root:Processing tweet 309/1543
DEBUG:root:Processing tweet 310/1543
DEBUG:root:Processing tweet 311/1543
DEBUG:root:Processing tweet 312/1543
DEBUG:root:Processing tweet 313/1543
DEBUG:root:Tweet 1323806222475296774 already processed
DEBUG:root:Processing tweet 314/1543
DEBUG:root:Processing tweet 315/1543
DEBUG:root:Processing tweet 316/1543
DEBUG:root:Processing tweet 317/1543
DEBUG:root:Processing tweet 318/1543
DEBUG:root:Processing tweet 319/1543
DEBUG:root:Processing tweet 320/1543
DEBUG:root:Processing tweet 321/1543
DEBUG:root:Processing tweet 322/1543
DEBUG:root:Processing tweet 323/1543
DEBUG:root:Processing tweet 324/1543
DEBUG:root:Tweet 1323765885132222472 already processed
DEBUG:root:Processing tweet 325/1543
DEBUG:root:Processing tweet 326/1543
DEBUG:root:Processing tweet 327/1543
DEBUG:root:Processing tweet 328/1543
DEBUG:root:Processing tweet 329/1543
DEBUG:root:Processing tweet 330/1543
DEBUG:root:Processing tweet 331/1543
DEBUG:root:Processing tweet 332/1543
DEBUG:root:Processing tweet 333/1543
DEBUG:root:Tweet 1323760944414035968 already processed
DEBUG:root:Processing tweet 334/1543
DEBUG:root:Tweet 1323760591383744513 already processed
DEBUG:root:Processing tweet 335/1543
DEBUG:root:Tweet 1323753673252499456 already processed
DEBUG:root:Processing tweet 336/1543
DEBUG:root:Processing tweet 337/1543
DEBUG:root:Tweet 1323753316266881025 already processed
DEBUG:root:Processing tweet 338/1543
DEBUG:root:Processing tweet 339/1543
DEBUG:root:Processing tweet 340/1543
DEBUG:root:Processing tweet 341/1543
DEBUG:root:Processing tweet 342/1543
DEBUG:root:Processing tweet 343/1543
DEBUG:root:Processing tweet 344/1543
DEBUG:root:Tweet 1323704713016127488 already processed
DEBUG:root:Processing tweet 345/1543
DEBUG:root:Processing tweet 346/1543
DEBUG:root:Tweet 1323701380448690178 already processed
DEBUG:root:Processing tweet 347/1543
DEBUG:root:Processing tweet 348/1543
DEBUG:root:Processing tweet 349/1543
DEBUG:root:Processing tweet 350/1543
DEBUG:root:Processing tweet 351/1543
DEBUG:root:Processing tweet 352/1543
DEBUG:root:Processing tweet 353/1543
DEBUG:root:Processing tweet 354/1543
DEBUG:root:Processing tweet 355/1543
DEBUG:root:Tweet 1323668107290882048 already processed
DEBUG:root:Processing tweet 356/1543
DEBUG:root:Tweet 1323668099053297667 already processed
DEBUG:root:Processing tweet 357/1543
DEBUG:root:Processing tweet 358/1543
DEBUG:root:Tweet 1323662188935106561 already processed
DEBUG:root:Processing tweet 359/1543
DEBUG:root:Processing tweet 360/1543
DEBUG:root:Processing tweet 361/1543
DEBUG:root:Processing tweet 362/1543
DEBUG:root:Processing tweet 363/1543
DEBUG:root:Processing tweet 364/1543
DEBUG:root:Processing tweet 365/1543
DEBUG:root:Processing tweet 366/1543
DEBUG:root:Processing tweet 367/1543
DEBUG:root:Processing tweet 368/1543
DEBUG:root:Processing tweet 369/1543
DEBUG:root:Processing tweet 370/1543
DEBUG:root:Processing tweet 371/1543
DEBUG:root:Processing tweet 372/1543
DEBUG:root:Processing tweet 373/1543
DEBUG:root:Processing tweet 374/1543
DEBUG:root:Processing tweet 375/1543
DEBUG:root:Processing tweet 376/1543
DEBUG:root:Processing tweet 377/1543
DEBUG:root:Processing tweet 378/1543
DEBUG:root:Processing tweet 379/1543
DEBUG:root:Processing tweet 380/1543
DEBUG:root:Processing tweet 381/1543
DEBUG:root:Tweet 1323630251218505730 already processed
DEBUG:root:Processing tweet 382/1543
DEBUG:root:Processing tweet 383/1543
DEBUG:root:Processing tweet 384/1543
DEBUG:root:Processing tweet 385/1543
DEBUG:root:Processing tweet 386/1543
DEBUG:root:Processing tweet 387/1543
DEBUG:root:Processing tweet 388/1543
DEBUG:root:Processing tweet 389/1543
DEBUG:root:Processing tweet 390/1543
DEBUG:root:Processing tweet 391/1543
DEBUG:root:Processing tweet 392/1543
DEBUG:root:Processing tweet 393/1543
DEBUG:root:Processing tweet 394/1543
DEBUG:root:Processing tweet 395/1543
DEBUG:root:Processing tweet 396/1543
DEBUG:root:Processing tweet 397/1543
DEBUG:root:Processing tweet 398/1543
DEBUG:root:Processing tweet 399/1543
DEBUG:root:Tweet 1323602028917129216 already processed
DEBUG:root:Processing tweet 400/1543
DEBUG:root:Processing tweet 401/1543
DEBUG:root:Processing tweet 402/1543
DEBUG:root:Processing tweet 403/1543
DEBUG:root:Processing tweet 404/1543
DEBUG:root:Processing tweet 405/1543
DEBUG:root:Tweet 1323459589300510722 already processed
DEBUG:root:Processing tweet 406/1543
DEBUG:root:Processing tweet 407/1543
DEBUG:root:Processing tweet 408/1543
DEBUG:root:Processing tweet 409/1543
DEBUG:root:Processing tweet 410/1543
DEBUG:root:Processing tweet 411/1543
DEBUG:root:Processing tweet 412/1543
DEBUG:root:Processing tweet 413/1543
DEBUG:root:Processing tweet 414/1543
DEBUG:root:Processing tweet 415/1543
DEBUG:root:Processing tweet 416/1543
DEBUG:root:Processing tweet 417/1543
DEBUG:root:Processing tweet 418/1543
DEBUG:root:Processing tweet 419/1543
DEBUG:root:Tweet 1323379465196609539 already processed
DEBUG:root:Processing tweet 420/1543
DEBUG:root:Processing tweet 421/1543
DEBUG:root:Processing tweet 422/1543
DEBUG:root:Processing tweet 423/1543
DEBUG:root:Processing tweet 424/1543
DEBUG:root:Tweet 1323359572044689416 already processed
DEBUG:root:Processing tweet 425/1543
DEBUG:root:Processing tweet 426/1543
DEBUG:root:Processing tweet 427/1543
DEBUG:root:Processing tweet 428/1543
DEBUG:root:Tweet 1323353222929616896 already processed
DEBUG:root:Processing tweet 429/1543
DEBUG:root:Tweet 1323352725996752896 already processed
DEBUG:root:Processing tweet 430/1543
DEBUG:root:Processing tweet 431/1543
DEBUG:root:Processing tweet 432/1543
DEBUG:root:Processing tweet 433/1543
DEBUG:root:Processing tweet 434/1543
DEBUG:root:Processing tweet 435/1543
DEBUG:root:Processing tweet 436/1543
DEBUG:root:Processing tweet 437/1543
DEBUG:root:Processing tweet 438/1543
DEBUG:root:Processing tweet 439/1543
DEBUG:root:Processing tweet 440/1543
DEBUG:root:Processing tweet 441/1543
DEBUG:root:Processing tweet 442/1543
DEBUG:root:Processing tweet 443/1543
DEBUG:root:Processing tweet 444/1543
DEBUG:root:Processing tweet 445/1543
DEBUG:root:Tweet 1323295977260883969 already processed
DEBUG:root:Processing tweet 446/1543
DEBUG:root:Processing tweet 447/1543
DEBUG:root:Processing tweet 448/1543
DEBUG:root:Processing tweet 449/1543
DEBUG:root:Tweet 1323281288053334017 already processed
DEBUG:root:Processing tweet 450/1543
DEBUG:root:Tweet 1323280381370662912 already processed
DEBUG:root:Processing tweet 451/1543
DEBUG:root:Tweet 1323278693050077185 already processed
DEBUG:root:Processing tweet 452/1543
DEBUG:root:Processing tweet 453/1543
DEBUG:root:Processing tweet 454/1543
DEBUG:root:Processing tweet 455/1543
DEBUG:root:Processing tweet 456/1543
DEBUG:root:Processing tweet 457/1543
DEBUG:root:Processing tweet 458/1543
DEBUG:root:Processing tweet 459/1543
DEBUG:root:Processing tweet 460/1543
DEBUG:root:Tweet 1323248493369073667 already processed
DEBUG:root:Processing tweet 461/1543
DEBUG:root:Processing tweet 462/1543
DEBUG:root:Processing tweet 463/1543
DEBUG:root:Processing tweet 464/1543
DEBUG:root:Processing tweet 465/1543
DEBUG:root:Processing tweet 466/1543
DEBUG:root:Processing tweet 467/1543
DEBUG:root:Processing tweet 468/1543
DEBUG:root:Processing tweet 469/1543
DEBUG:root:Processing tweet 470/1543
DEBUG:root:Processing tweet 471/1543
DEBUG:root:Processing tweet 472/1543
DEBUG:root:Processing tweet 473/1543
DEBUG:root:Processing tweet 474/1543
DEBUG:root:Processing tweet 475/1543
DEBUG:root:Processing tweet 476/1543
DEBUG:root:Processing tweet 477/1543
DEBUG:root:Processing tweet 478/1543
DEBUG:root:Processing tweet 479/1543
DEBUG:root:Processing tweet 480/1543
DEBUG:root:Processing tweet 481/1543
DEBUG:root:Processing tweet 482/1543
DEBUG:root:Processing tweet 483/1543
DEBUG:root:Tweet 1323047806559490049 already processed
DEBUG:root:Processing tweet 484/1543
DEBUG:root:Tweet 1323046148639281155 already processed
DEBUG:root:Processing tweet 485/1543
DEBUG:root:Processing tweet 486/1543
DEBUG:root:Processing tweet 487/1543
DEBUG:root:Processing tweet 488/1543
DEBUG:root:Processing tweet 489/1543
DEBUG:root:Processing tweet 490/1543
DEBUG:root:Processing tweet 491/1543
DEBUG:root:Processing tweet 492/1543
DEBUG:root:Processing tweet 493/1543
DEBUG:root:Processing tweet 494/1543
DEBUG:root:Tweet 1323017986299539458 already processed
DEBUG:root:Processing tweet 495/1543
DEBUG:root:Processing tweet 496/1543
DEBUG:root:Processing tweet 497/1543
DEBUG:root:Processing tweet 498/1543
DEBUG:root:Processing tweet 499/1543
DEBUG:root:Processing tweet 500/1543
DEBUG:root:Processing tweet 501/1543
DEBUG:root:Processing tweet 502/1543
DEBUG:root:Processing tweet 503/1543
DEBUG:root:Processing tweet 504/1543
DEBUG:root:Processing tweet 505/1543
DEBUG:root:Processing tweet 506/1543
DEBUG:root:Processing tweet 507/1543
DEBUG:root:Processing tweet 508/1543
DEBUG:root:Processing tweet 509/1543
DEBUG:root:Tweet 1322921373497511938 already processed
DEBUG:root:Processing tweet 510/1543
DEBUG:root:Processing tweet 511/1543
DEBUG:root:Processing tweet 512/1543
DEBUG:root:Processing tweet 513/1543
DEBUG:root:Processing tweet 514/1543
DEBUG:root:Processing tweet 515/1543
DEBUG:root:Processing tweet 516/1543
DEBUG:root:Tweet 1322871348180455429 already processed
DEBUG:root:Processing tweet 517/1543
DEBUG:root:Processing tweet 518/1543
DEBUG:root:Tweet 1322828561800138754 already processed
DEBUG:root:Processing tweet 519/1543
DEBUG:root:Processing tweet 520/1543
DEBUG:root:Processing tweet 521/1543
DEBUG:root:Processing tweet 522/1543
DEBUG:root:Processing tweet 523/1543
DEBUG:root:Processing tweet 524/1543
DEBUG:root:Processing tweet 525/1543
DEBUG:root:Processing tweet 526/1543
DEBUG:root:Processing tweet 527/1543
DEBUG:root:Processing tweet 528/1543
DEBUG:root:Processing tweet 529/1543
DEBUG:root:Processing tweet 530/1543
DEBUG:root:Processing tweet 531/1543
DEBUG:root:Processing tweet 532/1543
DEBUG:root:Tweet 1322613955865567232 already processed
DEBUG:root:Processing tweet 533/1543
DEBUG:root:Processing tweet 534/1543
DEBUG:root:Tweet 1322584116307484672 already processed
DEBUG:root:Processing tweet 535/1543
DEBUG:root:Processing tweet 536/1543
DEBUG:root:Tweet 1322574461443448833 already processed
DEBUG:root:Processing tweet 537/1543
DEBUG:root:Processing tweet 538/1543
DEBUG:root:Processing tweet 539/1543
DEBUG:root:Processing tweet 540/1543
DEBUG:root:Tweet 1322524174112428034 already processed
DEBUG:root:Processing tweet 541/1543
DEBUG:root:Processing tweet 542/1543
DEBUG:root:Processing tweet 543/1543
DEBUG:root:Processing tweet 544/1543
DEBUG:root:Processing tweet 545/1543
DEBUG:root:Processing tweet 546/1543
DEBUG:root:Tweet 1322434839799365632 already processed
DEBUG:root:Processing tweet 547/1543
DEBUG:root:Processing tweet 548/1543
DEBUG:root:Processing tweet 549/1543
DEBUG:root:Processing tweet 550/1543
DEBUG:root:Processing tweet 551/1543
DEBUG:root:Processing tweet 552/1543
DEBUG:root:Tweet 1322370573826220033 already processed
DEBUG:root:Processing tweet 553/1543
DEBUG:root:Processing tweet 554/1543
DEBUG:root:Processing tweet 555/1543
DEBUG:root:Processing tweet 556/1543
DEBUG:root:Processing tweet 557/1543
DEBUG:root:Processing tweet 558/1543
DEBUG:root:Tweet 1322305672935960576 already processed
DEBUG:root:Processing tweet 559/1543
DEBUG:root:Processing tweet 560/1543
DEBUG:root:Processing tweet 561/1543
DEBUG:root:Processing tweet 562/1543
DEBUG:root:Processing tweet 563/1543
DEBUG:root:Processing tweet 564/1543
DEBUG:root:Processing tweet 565/1543
DEBUG:root:Processing tweet 566/1543
DEBUG:root:Processing tweet 567/1543
DEBUG:root:Processing tweet 568/1543
DEBUG:root:Processing tweet 569/1543
DEBUG:root:Processing tweet 570/1543
DEBUG:root:Processing tweet 571/1543
DEBUG:root:Processing tweet 572/1543
DEBUG:root:Processing tweet 573/1543
DEBUG:root:Processing tweet 574/1543
DEBUG:root:Processing tweet 575/1543
DEBUG:root:Processing tweet 576/1543
DEBUG:root:Processing tweet 577/1543
DEBUG:root:Processing tweet 578/1543
DEBUG:root:Tweet 1322259801213194241 already processed
DEBUG:root:Processing tweet 579/1543
DEBUG:root:Processing tweet 580/1543
DEBUG:root:Processing tweet 581/1543
DEBUG:root:Processing tweet 582/1543
DEBUG:root:Processing tweet 583/1543
DEBUG:root:Processing tweet 584/1543
DEBUG:root:Processing tweet 585/1543
DEBUG:root:Processing tweet 586/1543
DEBUG:root:Processing tweet 587/1543
DEBUG:root:Processing tweet 588/1543
DEBUG:root:Processing tweet 589/1543
DEBUG:root:Processing tweet 590/1543
DEBUG:root:Processing tweet 591/1543
DEBUG:root:Processing tweet 592/1543
DEBUG:root:Processing tweet 593/1543
DEBUG:root:Processing tweet 594/1543
DEBUG:root:Processing tweet 595/1543
DEBUG:root:Processing tweet 596/1543
DEBUG:root:Processing tweet 597/1543
DEBUG:root:Processing tweet 598/1543
DEBUG:root:Processing tweet 599/1543
DEBUG:root:Processing tweet 600/1543
DEBUG:root:Processing tweet 601/1543
DEBUG:root:Processing tweet 602/1543
DEBUG:root:Processing tweet 603/1543
DEBUG:root:Processing tweet 604/1543
DEBUG:root:Tweet 1322191631697743873 already processed
DEBUG:root:Processing tweet 605/1543
DEBUG:root:Processing tweet 606/1543
DEBUG:root:Processing tweet 607/1543
DEBUG:root:Processing tweet 608/1543
DEBUG:root:Processing tweet 609/1543
DEBUG:root:Processing tweet 610/1543
DEBUG:root:Processing tweet 611/1543
DEBUG:root:Tweet 1322170934783021058 already processed
DEBUG:root:Processing tweet 612/1543
DEBUG:root:Processing tweet 613/1543
DEBUG:root:Tweet 1322167600332328965 already processed
DEBUG:root:Processing tweet 614/1543
DEBUG:root:Processing tweet 615/1543
DEBUG:root:Processing tweet 616/1543
DEBUG:root:Processing tweet 617/1543
DEBUG:root:Tweet 1322147957647372288 already processed
DEBUG:root:Processing tweet 618/1543
DEBUG:root:Processing tweet 619/1543
DEBUG:root:Processing tweet 620/1543
DEBUG:root:Processing tweet 621/1543
DEBUG:root:Processing tweet 622/1543
DEBUG:root:Processing tweet 623/1543
DEBUG:root:Processing tweet 624/1543
